"","path_length_microns","neurite_number","path_length_sum","neurite_per_sum","morphological_long_axon_present","morphological_short_axon_present","date","cell","condition","timepoint"
"1",92.7499277873517,1,204.285781481734,0.454020476190825,TRUE,TRUE,"plated_03-20-23","E254A_000","E254A","1"
"2",11.3405098492217,2,204.285781481734,0.0555129670159431,FALSE,FALSE,"plated_03-20-23","E254A_000","E254A","1"
"3",4.3408465581472,3,204.285781481734,0.0212488922462542,FALSE,FALSE,"plated_03-20-23","E254A_000","E254A","1"
"4",4.02842712474618,4,204.285781481734,0.0197195668515304,FALSE,FALSE,"plated_03-20-23","E254A_000","E254A","1"
"5",3.97319864976311,5,204.285781481734,0.0194492177622179,FALSE,FALSE,"plated_03-20-23","E254A_000","E254A","1"
"6",3.75228474983079,6,204.285781481734,0.0183678214049679,FALSE,FALSE,"plated_03-20-23","E254A_000","E254A","1"
"7",3.65130350811336,7,204.285781481734,0.0178735077969185,FALSE,FALSE,"plated_03-20-23","E254A_000","E254A","1"
"8",3.61895141649745,8,204.285781481734,0.0177151409669744,FALSE,FALSE,"plated_03-20-23","E254A_000","E254A","1"
"9",3.46274169979694,9,204.285781481734,0.0169504782696125,FALSE,FALSE,"plated_03-20-23","E254A_000","E254A","1"
"10",3.26470418323182,10,204.285781481734,0.015981064171731,FALSE,FALSE,"plated_03-20-23","E254A_000","E254A","1"
"11",3.19607503313029,11,204.285781481734,0.0156451173936257,FALSE,FALSE,"plated_03-20-23","E254A_000","E254A","1"
"12",3.19607503313028,12,204.285781481734,0.0156451173936256,FALSE,FALSE,"plated_03-20-23","E254A_000","E254A","1"
"13",3.10849446653131,13,204.285781481734,0.0152164014743691,FALSE,FALSE,"plated_03-20-23","E254A_000","E254A","1"
"14",2.94280904158206,14,204.285781481734,0.0144053542064316,FALSE,FALSE,"plated_03-20-23","E254A_000","E254A","1"
"15",2.88758056659898,15,204.285781481734,0.0141350051171191,FALSE,FALSE,"plated_03-20-23","E254A_000","E254A","1"
"16",2.83235209161591,16,204.285781481734,0.0138646560278066,FALSE,FALSE,"plated_03-20-23","E254A_000","E254A","1"
"17",2.70849446653131,17,204.285781481734,0.0132583601603888,FALSE,FALSE,"plated_03-20-23","E254A_000","E254A","1"
"18",2.68561808316412,18,204.285781481734,0.0131463779010203,FALSE,FALSE,"plated_03-20-23","E254A_000","E254A","1"
"19",2.47417989148054,19,204.285781481734,0.0121113661143459,FALSE,FALSE,"plated_03-20-23","E254A_000","E254A","1"
"20",2.44182779986464,20,204.285781481734,0.0119529992844019,FALSE,FALSE,"plated_03-20-23","E254A_000","E254A","1"
