"","path_length_microns","neurite_number","path_length_sum","neurite_per_sum","morphological_long_axon_present","morphological_short_axon_present","date","cell","condition","timepoint"
"48",17.04541606,5,162.334506858,0.10500180392891,FALSE,FALSE,"plated_03-20-23","WT_003","WT","1"
"49",13.3254834,6,162.334506858,0.082086573322678,FALSE,FALSE,"plated_03-20-23","WT_003","WT","1"
"50",8.493131308,7,162.334506858,0.0523187058154509,FALSE,FALSE,"plated_03-20-23","WT_003","WT","1"
"51",6.580711875,8,162.334506858,0.0405379731171783,FALSE,FALSE,"plated_03-20-23","WT_003","WT","1"
"52",3.251303508,9,162.334506858,0.0200284189167743,FALSE,FALSE,"plated_03-20-23","WT_003","WT","1"
"53",2.8418278,10,162.334506858,0.0175059995253249,FALSE,FALSE,"plated_03-20-23","WT_003","WT","1"
"54",2.676142375,11,162.334506858,0.0164853574683349,FALSE,FALSE,"plated_03-20-23","WT_003","WT","1"
"55",2.55228475,12,162.334506858,0.0157223796677596,FALSE,FALSE,"plated_03-20-23","WT_003","WT","1"
"56",2.529408366,13,162.334506858,0.0155814584031266,FALSE,FALSE,"plated_03-20-23","WT_003","WT","1"
"57",1.719932658,14,162.334506858,0.0105949911161186,FALSE,FALSE,"plated_03-20-23","WT_003","WT","1"
"58",1.043790283,15,162.334506858,0.0064298731255767,FALSE,FALSE,"plated_03-20-23","WT_003","WT","1"
"59",0.699018758,16,162.334506858,0.00430603924901474,FALSE,FALSE,"plated_03-20-23","WT_003","WT","1"
"60",0.666666667,17,162.334506858,0.00410674649465106,FALSE,FALSE,"plated_03-20-23","WT_003","WT","1"
"61",54.16988933,1,171.53775841,0.315789886915312,FALSE,TRUE,"plated_03-20-23","WT_004","WT","1"
"62",12.61861471,2,171.53775841,0.0735617325710861,FALSE,FALSE,"plated_03-20-23","WT_004","WT","1"
"63",11.06829244,3,171.53775841,0.0645239423820917,FALSE,FALSE,"plated_03-20-23","WT_004","WT","1"
"64",10.06632996,4,171.53775841,0.0586828815609215,FALSE,FALSE,"plated_03-20-23","WT_004","WT","1"
"65",8.824502158,5,171.53775841,0.0514434969874572,FALSE,FALSE,"plated_03-20-23","WT_004","WT","1"
"66",6.180711875,6,171.53775841,0.0360312034638298,FALSE,FALSE,"plated_03-20-23","WT_004","WT","1"
"67",6.093131308,7,171.53775841,0.0355206420118685,FALSE,FALSE,"plated_03-20-23","WT_004","WT","1"
"68",5.39411255,8,171.53775841,0.0314456280646229,FALSE,FALSE,"plated_03-20-23","WT_004","WT","1"
"69",4.639865316,9,171.53775841,0.0270486530721129,FALSE,FALSE,"plated_03-20-23","WT_004","WT","1"
"70",4.538884075,10,171.53775841,0.0264599707788615,FALSE,FALSE,"plated_03-20-23","WT_004","WT","1"
"71",4.474179891,11,171.53775841,0.0260827699538084,FALSE,FALSE,"plated_03-20-23","WT_004","WT","1"
"72",3.784636841,12,171.53775841,0.0220629957863514,FALSE,FALSE,"plated_03-20-23","WT_004","WT","1"
"73",3.761760458,13,171.53775841,0.0219296351594431,FALSE,FALSE,"plated_03-20-23","WT_004","WT","1"
"74",3.674179891,14,171.53775841,0.0214190737074818,FALSE,FALSE,"plated_03-20-23","WT_004","WT","1"
"75",3.618951416,15,171.53775841,0.021097112668047,FALSE,FALSE,"plated_03-20-23","WT_004","WT","1"
"76",3.297056275,16,171.53775841,0.0192205862170564,FALSE,FALSE,"plated_03-20-23","WT_004","WT","1"
"77",2.975161133,17,171.53775841,0.0173440597602362,FALSE,FALSE,"plated_03-20-23","WT_004","WT","1"
"78",2.95228475,18,171.53775841,0.0172106991333279,FALSE,FALSE,"plated_03-20-23","WT_004","WT","1"
"79",2.708494467,19,171.53775841,0.0157894943486804,FALSE,FALSE,"plated_03-20-23","WT_004","WT","1"
"80",2.676142375,20,171.53775841,0.0156008939361539,FALSE,FALSE,"plated_03-20-23","WT_004","WT","1"
